Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1313693108941582337," 'Roche distribution centre issue in England causes delay in  products, including COVID tests - NHS ",14,99.0,50.0,89.63,25.77,14.0,28.57,57.14,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,21.43,7.14,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,7.14,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0
1313690974938443776, 'Facebook and Twitter took action on posts from President Trump for violating their rules against coronavirus misinformation by suggesting that COVID-19 was just like the flu ,27,97.84,86.68,4.97,1.0,27.0,29.63,77.78,44.44,7.41,3.7,0.0,0.0,0.0,0.0,3.7,3.7,3.7,22.22,3.7,3.7,3.7,0.0,7.41,0.0,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,14.81,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,18.52,7.41,0.0,7.41,3.7,0.0,7.41,0.0,0.0,7.41,3.7,3.7,0.0,3.7,7.41,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0
1313690513179127808, 'The Biden campaign team is taking extra steps to keep the Democratic nominee safe from COVID-19 ,17,99.0,72.17,1.0,98.87,17.0,17.65,70.59,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,11.76,5.88,0.0,0.0,0.0,17.65,11.76,0.0,0.0,5.88,5.88,5.88,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,5.88,5.88,5.88,5.88,5.88,0.0,11.76,0.0,5.88,5.88,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0
1313685237508038662, 'The Joe Biden campaign â€“ spooked by President Trumpâ€™s COVID-19 diagnosis just days after debating the former vice president face-to-face â€“ said the Democratic nominee would be tested for the virus several times a week compared to just once per week before ,46,99.0,58.59,27.39,25.77,46.0,21.74,67.39,32.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,13.04,4.35,4.35,0.0,0.0,8.7,8.7,8.7,0.0,4.35,2.17,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,4.35,2.17,0.0,2.17,0.0,0.0,0.0,2.17,0.0,2.17,0.0,6.52,4.35,2.17,0.0,0.0,6.52,0.0,0.0,6.52,0.0,0.0,6.52,2.17,0.0,17.39,0.0,0.0,17.39,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,6.52,4.35,2.17,0.0,0.0
1313679403910651904, 'Democratic presidential candidate Joe Biden said that next weekâ€™s scheduled debate with President Trump should not take place if Trump is still infected with COVID-19 ,27,66.94,35.54,15.12,25.77,27.0,22.22,62.96,29.63,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,7.41,7.41,3.7,3.7,3.7,14.81,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,11.11,0.0,0.0,7.41,3.7,0.0,7.41,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,0.0,11.11,0.0,0.0,7.41,3.7,0.0,3.7,7.41,0.0,14.81,0.0,3.7,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0
1313672839719841794," 'â€˜The president turned his back on you,â€™ Biden said on Twitter after Trump, still being treated for COVID-19, abruptly ended talks with Democrats on an economic aid package ",31,98.49,97.31,78.86,25.77,31.0,22.58,67.74,41.94,6.45,6.45,0.0,0.0,3.23,3.23,0.0,0.0,6.45,19.35,3.23,6.45,0.0,0.0,16.13,3.23,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,6.45,3.23,0.0,3.23,0.0,0.0,9.68,3.23,0.0,29.03,3.23,12.9,16.13,6.45,3.23,0.0,3.23,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,16.13,0.0,9.68,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0
1313672833973714946, 'Prospects for more aid for Americans struggling through the COVID-19 pandemic and airlines seeking to avert a wave of layoffs crumbled when President Trump ended negotiations with Congress over a large coronavirus bill ,34,99.0,61.58,14.7,1.76,34.0,38.24,70.59,35.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,20.59,0.0,2.94,5.88,0.0,2.94,5.88,2.94,2.94,2.94,2.94,2.94,0.0,2.94,2.94,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,14.71,0.0,2.94,2.94,0.0,2.94,14.71,2.94,5.88,5.88,11.76,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0
1313671639108911104," 'The U.S.â€™s top military leaders went into self-quarantine after the U.S. Coast Guard said its No. 2 official tested positive for COVID-19 over the weekend, following a top-level meeting last week with the Joint Chiefs of Staff ",42,99.0,76.25,80.64,70.57,21.0,19.05,76.19,30.95,2.38,0.0,0.0,0.0,0.0,0.0,0.0,2.38,11.9,14.29,0.0,0.0,0.0,2.38,9.52,9.52,7.14,0.0,4.76,0.0,2.38,2.38,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.38,0.0,2.38,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,23.81,0.0,7.14,19.05,2.38,2.38,7.14,0.0,0.0,26.19,4.76,11.9,9.52,9.52,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,11.9,2.38,0.0,0.0,0.0,0.0,7.14,0.0,2.38,0.0,0.0
1313654048172781569,"Six U.S. states report record COVID hospitalizations, new restrictions in place https://t.co/NwRpcLezUh https://t.co/ZSU4xQ05os",21,96.66,50.0,13.15,25.77,21.0,19.05,38.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,9.52,4.76,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,42.86,19.05,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1313646534848917505,Biden tested negative for COVID-19 on Tuesday: campaign statement https://t.co/Dz3jou7W65 https://t.co/8fcw2ogLeW,21,96.66,31.71,13.15,25.77,21.0,23.81,42.86,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,9.52,0.0,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,38.1,9.52,0.0,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,19.05
1313645283276992512," ""UK plan to introduce COVID-19 testing for international arrivals won't come until November - The Guardian ",16,97.36,26.6,95.6,25.77,16.0,37.5,75.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,18.75,6.25,0.0,6.25,6.25,18.75,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0,6.25,0.0,6.25,12.5,31.25,12.5,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,6.25,0.0,0.0
1313643956555587584, 'People surrounding Democratic nominee Joe Biden are taking heightened measures to protect him from a pandemic that has reached the White House ,22,93.26,81.84,1.0,25.77,22.0,36.36,68.18,36.36,9.09,4.55,0.0,0.0,0.0,4.55,0.0,4.55,9.09,9.09,9.09,0.0,0.0,0.0,13.64,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,4.55,4.55,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0
1313632194376630279,"RT @ReutersPolitics: White House adviser Stephen Miller said he tested positive for COVID-19 on Tuesday, but for the past five days had beeâ€¦",24,96.33,89.42,23.51,92.4,24.0,20.83,75.0,29.17,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,4.17,12.5,4.17,0.0,4.17,0.0,12.5,8.33,0.0,0.0,8.33,0.0,4.17,4.17,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0,0.0,4.17,4.17,8.33,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,16.67,0.0,0.0,16.67,0.0,4.17,12.5,8.33,0.0,4.17,0.0,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,20.83,0.0,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,8.33
1313618950069026817,âš¡ï¸_x008f_ Here are the White House staff and top Republicans who have recently contracted COVID https://t.co/CUAcXmHZ5r https://t.co/CUAcXmHZ5r,27,66.94,64.46,1.22,25.77,27.0,18.52,48.15,22.22,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,7.41,3.7,3.7,0.0,7.41,11.11,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,3.7,7.41,0.0,0.0,0.0,7.41,0.0,7.41,0.0,3.7,3.7,3.7,0.0,3.7,0.0,0.0,0.0,7.41,0.0,7.41,0.0,0.0,0.0,33.33,7.41,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,22.22
1313618070339047424," 'White House adviser Stephen Miller tested positive for COVID-19 on Tuesday and he has been working remotely and self-isolating for five days, he tells @Reuters ",27,75.9,96.78,1.22,25.77,27.0,29.63,81.48,33.33,7.41,7.41,0.0,0.0,0.0,7.41,0.0,0.0,0.0,11.11,7.41,0.0,7.41,0.0,18.52,7.41,0.0,0.0,7.41,0.0,7.41,3.7,3.7,0.0,0.0,3.7,18.52,0.0,0.0,0.0,7.41,3.7,0.0,0.0,0.0,0.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,3.7,0.0,3.7,0.0,7.41,7.41,0.0,14.81,0.0,7.41,7.41,11.11,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,0.0,3.7,0.0,0.0,0.0,0.0,7.41,0.0,3.7,0.0,3.7
1313610988671905793,"RT @reuterspictures: A member of the White House cleaning staff sprays the press briefing room, and more scenes from inside the White Houseâ€¦",23,99.0,80.77,2.02,25.77,23.0,13.04,78.26,34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,13.04,0.0,0.0,4.35,0.0,4.35,13.04,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,8.7,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,4.35,0.0,8.7,0.0,0.0,0.0,4.35,0.0,4.35,4.35,0.0,0.0,17.39,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
1313606261078921216,"Six U.S. states report record COVID hospitalizations, new restrictions in place https://t.co/Xsth1MuUaP https://t.co/wR2t6QjPzK",21,96.66,50.0,13.15,25.77,21.0,19.05,38.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,9.52,4.76,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,42.86,19.05,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1313600013927354369,Biden tested negative for COVID-19 on Tuesday: campaign statement https://t.co/ErMxqeiEtJ https://t.co/R9GlH4DhVx,20,96.79,30.86,15.86,25.77,20.0,30.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0
1313598704327315456,"In face of COVID-19 spike, New York Orthodox Jews take holiday prayers outside https://t.co/fQfZ1GWGUY https://t.co/2z2q8ZVYxv",26,98.98,50.0,5.76,25.77,26.0,19.23,46.15,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,3.85,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,3.85,0.0,0.0,0.0,3.85,0.0,0.0,3.85,3.85,11.54,0.0,7.69,3.85,0.0,3.85,0.0,0.0,11.54,0.0,7.69,0.0,7.69,0.0,0.0,0.0,30.77,7.69,3.85,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,15.38
1313591198033084416,Canada signs deal with Abbott for Panbio COVID-19 antigen tests https://t.co/91lOWHVbJs https://t.co/tA2onEfH61,21,98.45,50.0,1.0,25.77,21.0,14.29,23.81,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,33.33,9.52,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,19.05
1313588333960925186,"RT @ReutersGraphics: Up in Smoke: California wine country counts the cost of wildfire damage

ðŸ”¥ Fires across the western U.S., home to mostâ€¦",23,99.0,66.81,54.89,1.0,23.0,21.74,65.22,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,21.74,0.0,21.74,0.0,0.0,4.35,4.35,4.35,0.0,0.0,4.35,0.0,4.35,4.35,0.0,0.0,34.78,8.7,4.35,8.7,0.0,0.0,0.0,0.0,4.35,0.0,0.0,8.7
1313581087227105285,Biden campaign takes extra steps to keep him safe from COVID-19 https://t.co/jwxKYv5SM9 https://t.co/NoUWQUw9zB,22,96.54,67.52,1.0,94.75,22.0,13.64,50.0,13.64,4.55,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,4.55,4.55,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,4.55,4.55,4.55,0.0,9.09,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,31.82,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,18.18
1313557833237983232,.@NYGovCuomo is set to make an announcement as the state manages COVID-19 hotspots https://t.co/DM87VddW1s,19,98.71,50.0,1.0,25.77,19.0,26.32,42.11,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,10.53,5.26,0.0,5.26,0.0,15.79,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,31.58,10.53,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,15.79
1313557816410431488,.@NYGovCuomo is set to make an announcement as the state manages COVID-19 hotspots https://t.co/a6Q4lePXy7,19,98.71,50.0,1.0,25.77,19.0,26.32,42.11,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,10.53,5.26,0.0,5.26,0.0,15.79,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,31.58,10.53,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,15.79
1313552226703601670,"In face of COVID-19 spike, New York Orthodox Jews take holiday prayers outside https://t.co/nsMO8Ja6L3 https://t.co/X9ITnQ5ErM",24,99.0,50.0,7.84,25.77,24.0,25.0,50.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,4.17,4.17,12.5,0.0,8.33,4.17,0.0,4.17,0.0,0.0,12.5,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,16.67
1313547070679265289," ""The EU health regulator has launched a real-time review of a COVID-19 vaccine developed by U.S. drugmaker Pfizer and Germany's BioNTech ",23,99.0,50.0,2.02,25.77,23.0,30.43,60.87,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,8.7,4.35,0.0,4.35,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,8.7,4.35,0.0,4.35,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,8.7,0.0,0.0,0.0,0.0,0.0,8.7,4.35,4.35,0.0,0.0
1313544610422161408,U.S. FDA asks for safety data that could push COVID-19 vaccine authorization past election https://t.co/N0QJgpFJIb https://t.co/a14TUCuq8b,25,88.69,65.56,1.0,91.14,25.0,20.0,36.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
1313543360167194625,COVID-19 vaccine may be ready by year-end - WHO's Tedros https://t.co/QWyJa865Mz https://t.co/xdJsQG5U01,21,79.28,68.29,2.82,95.81,21.0,14.29,42.86,19.05,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,9.52,0.0,0.0,0.0,14.29,0.0,0.0,4.76,4.76,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,4.76,9.52,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,47.62,9.52,0.0,0.0,0.0,0.0,0.0,14.29,0.0,4.76,0.0,19.05
1313537351327473664,Dr. Anthony Fauci and panel discuss development of COVID-19 vaccine (Courtesy: JHU and UW) https://t.co/gRmudgz441,20,87.27,69.14,1.0,25.77,20.0,30.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,40.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,10.0
1313534600325599235,Biden campaign takes extra steps to keep him safe from COVID-19 https://t.co/D8NuIRrqZB https://t.co/U3mEKYIGqN,22,96.54,67.52,1.0,94.75,22.0,13.64,54.55,13.64,4.55,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,4.55,4.55,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,4.55,4.55,4.55,0.0,9.09,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,13.64,0.0,0.0,0.0,31.82,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,18.18
1313529452387692545," 'Donald Trump faced a backlash for removing his mask when he returned to the White House and urging Americans not to fear the COVID-19 disease that has killed more than 209,000 people in the country and put him in hospital ",42,93.26,59.4,13.15,1.0,42.0,16.67,73.81,45.24,9.52,7.14,0.0,0.0,0.0,7.14,0.0,2.38,9.52,14.29,2.38,2.38,7.14,2.38,4.76,7.14,4.76,2.38,7.14,2.38,4.76,0.0,4.76,2.38,2.38,0.0,9.52,0.0,0.0,0.0,7.14,4.76,0.0,0.0,0.0,0.0,0.0,4.76,2.38,2.38,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,16.67,4.76,7.14,4.76,0.0,0.0,2.38,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,2.38,0.0,0.0,0.0,0.0,2.38,0.0,2.38,0.0,0.0
