Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1381366480860803074," ""Pets -- like their humans -- had to adjust during the pandemic.\n\nBut now, with Covid-19 vaccinations picking up, if you have a pet, it's time to prepare them for your return to normal. ",34,93.26,92.92,28.81,25.77,34.0,11.76,82.35,55.88,14.71,11.76,0.0,0.0,5.88,0.0,5.88,2.94,5.88,23.53,8.82,2.94,2.94,0.0,11.76,2.94,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,0.0,0.0,8.82,0.0,2.94,2.94,2.94,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,2.94,0.0,0.0,2.94,8.82,2.94,14.71,0.0,2.94,11.76,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,5.88,8.82,0.0,0.0,0.0,0.0,14.71,2.94,2.94,0.0,5.88
1381351386869293058," ""Gov. Gretchen Whitmer's Friday appeal to her state's residents to voluntarily take a two-week pause on indoor dining and gatherings was a sobering message for Americans who have been returning to many of their old pastimes | Analysis by @MaeveReston ",40,96.79,89.42,7.84,25.77,20.0,30.0,72.5,40.0,7.5,5.0,0.0,0.0,0.0,2.5,2.5,2.5,5.0,17.5,7.5,0.0,2.5,0.0,10.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,7.5,5.0,0.0,0.0,2.5,0.0,5.0,5.0,0.0,12.5,0.0,2.5,10.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,5.0,0.0,5.0
1381287270649630721," 'CNNâ€™s @FareedZakaria remembers his mother, Fatma Zakaria, who passed away from Covid-related complications in India. She was 85. ",20,87.27,99.0,43.37,25.77,10.0,25.0,60.0,35.0,15.0,10.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,15.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
1381245719865126913," 'A new model estimates that nearly 40,000 children have lost a parent to Covid-19, and black children have been disproportionately affected, according to a new research letter ",29,89.42,91.6,1.0,1.0,29.0,24.14,72.41,37.93,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,10.34,6.9,10.34,3.45,3.45,0.0,17.24,6.9,0.0,0.0,10.34,0.0,3.45,0.0,3.45,0.0,0.0,3.45,13.79,3.45,0.0,0.0,0.0,6.9,0.0,3.45,0.0,3.45,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,3.45,3.45,6.9,0.0,0.0,10.34,6.9,0.0,6.9,0.0,0.0,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,0.0,10.34,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,0.0
1381230631905071104," '34% of Covid-19 survivors received a diagnosis for a neurological or psychological condition within six months of their infection, according to a new study ",25,99.0,65.56,69.14,25.77,25.0,32.0,80.0,40.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,20.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
1381139994564255748," 'The massive influx of funds is intended to help schools return to normal, but could also help start to fix some of the problems that existed before the pandemic. ",29,98.67,63.49,3.81,1.0,29.0,20.69,86.21,48.28,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,10.34,20.69,6.9,3.45,6.9,0.0,10.34,10.34,3.45,0.0,0.0,3.45,3.45,0.0,3.45,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,17.24,0.0,3.45,6.9,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,6.9,0.0,10.34,0.0,3.45,0.0,6.9,0.0,13.79,0.0,3.45,10.34,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0
1380981188937023492," ""At Manhattan's Javits Center roughly 9,000 New Yorkers shuffle through every day to receive their Covid-19 vaccines and you'll also be serenaded thanks to Sing for Hope.\n",30,84.62,90.87,10.08,99.0,30.0,26.67,60.0,33.33,6.67,6.67,0.0,0.0,3.33,0.0,3.33,0.0,0.0,16.67,6.67,3.33,6.67,0.0,16.67,3.33,0.0,0.0,10.0,3.33,6.67,6.67,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,3.33,3.33,3.33,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,16.67,3.33,6.67,10.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,3.33,3.33,0.0,0.0,0.0,0.0,3.33,3.33,6.67,0.0,3.33
1380973887748509699," ""Since March 2020, as Covid-19 spread across the world and borders closed, the US banned all non-essential travelers from the UK. But recently there's been a glimmer of hope: both nations are enjoying speedy and largely smooth vaccine roll-outs.\n",43,93.26,59.18,93.79,95.29,21.5,20.93,74.42,37.21,2.33,2.33,0.0,2.33,0.0,0.0,0.0,0.0,9.3,11.63,6.98,2.33,9.3,0.0,9.3,6.98,4.65,0.0,4.65,4.65,4.65,4.65,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,13.95,0.0,2.33,2.33,4.65,4.65,2.33,2.33,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,2.33,2.33,0.0,0.0,0.0,0.0,2.33,6.98,2.33,30.23,4.65,16.28,6.98,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,4.65,4.65,2.33,0.0,0.0,0.0,6.98,2.33,2.33,0.0,2.33
1380936401181626368, 'The Supreme Court blocked another state Covid-19 restriction on religious services over protests from California officials that the limits affecting some Bible study sessions did not impinge on religious rights and were to be lifted within days. ,38,95.37,29.92,19.27,25.77,38.0,34.21,73.68,39.47,5.26,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,15.79,7.89,0.0,2.63,2.63,10.53,0.0,0.0,0.0,2.63,5.26,5.26,2.63,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,2.63,0.0,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,2.63,5.26,0.0,0.0,5.26,2.63,0.0,13.16,0.0,10.53,2.63,7.89,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,2.63,0.0,0.0,0.0,0.0,0.0,2.63,0.0,2.63,0.0,0.0
1380924545012527105," 'Nearly 40% of US Marines are declining Covid-19 vaccinations, according to data provided to CNN by the service, the first branch to disclose service-wide numbers on acceptance and declination ",31,99.0,83.34,20.84,83.22,31.0,35.48,61.29,38.71,3.23,3.23,0.0,3.23,0.0,0.0,0.0,0.0,6.45,19.35,3.23,3.23,3.23,0.0,3.23,3.23,0.0,0.0,9.68,0.0,3.23,3.23,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,9.68,6.45,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,3.23,3.23,0.0,0.0,0.0,3.23,3.23,0.0,9.68,0.0,6.45,3.23,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,6.45,0.0,0.0,0.0,0.0,6.45,0.0,3.23,0.0,3.23
1380890835995271170," 'A new model estimates that nearly 40,000 children have lost a parent to Covid-19, and black children have been disproportionately affected, according to a new research letter ",29,89.42,91.6,1.0,1.0,29.0,24.14,72.41,37.93,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,10.34,6.9,10.34,3.45,3.45,0.0,17.24,6.9,0.0,0.0,10.34,0.0,3.45,0.0,3.45,0.0,0.0,3.45,13.79,3.45,0.0,0.0,0.0,6.9,0.0,3.45,0.0,3.45,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,3.45,3.45,6.9,0.0,0.0,10.34,6.9,0.0,6.9,0.0,0.0,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,0.0,10.34,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,0.0
1380876244439420929," 'Wearing masks could save at least 14,000 people from Covid-19 deaths by August, influential coronavirus model predicts ",19,98.71,70.08,1.0,97.58,19.0,21.05,63.16,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,5.26,0.0,0.0,0.0,15.79,10.53,5.26,0.0,15.79,5.26,5.26,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,5.26,5.26,10.53,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,10.53,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0
1380868241275371522," '34% of Covid-19 survivors received a diagnosis for a neurological or psychological condition within six months of their infection, according to a new study ",25,99.0,65.56,69.14,25.77,25.0,32.0,80.0,40.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,20.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
1380777592006045697," 'The massive influx of funds is intended to help schools return to normal, but could also help start to fix some of the problems that existed before the pandemic. ",29,98.67,63.49,3.81,1.0,29.0,20.69,86.21,48.28,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,10.34,20.69,6.9,3.45,6.9,0.0,10.34,10.34,3.45,0.0,0.0,3.45,3.45,0.0,3.45,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,17.24,0.0,3.45,6.9,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,6.9,0.0,10.34,0.0,3.45,0.0,6.9,0.0,13.79,0.0,3.45,10.34,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0
1380725379636269062, 'Health experts in the US and beyond agree: All three Covid-19 vaccines currently authorized in the US continue to be safe and highly effective at preventing Covid-19 infection ,30,95.84,90.87,65.14,99.0,30.0,26.67,76.67,40.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0,0.0,6.67,16.67,3.33,3.33,6.67,0.0,3.33,3.33,0.0,0.0,10.0,3.33,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,3.33,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,16.67,6.67,0.0,3.33,0.0,6.67,0.0,10.0,0.0,20.0,0.0,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,13.33,0.0,0.0,3.33,0.0,0.0,0.0,6.67,0.0,3.33,0.0,0.0
1380714088679010304," 'Nearly 40% of US Marines are declining Covid-19 vaccinations, according to data provided to CNN by the service, the first branch to disclose service-wide numbers on acceptance and declination ",31,99.0,83.34,20.84,83.22,31.0,35.48,61.29,38.71,3.23,3.23,0.0,3.23,0.0,0.0,0.0,0.0,6.45,19.35,3.23,3.23,3.23,0.0,3.23,3.23,0.0,0.0,9.68,0.0,3.23,3.23,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,9.68,6.45,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,3.23,3.23,0.0,0.0,0.0,3.23,3.23,0.0,9.68,0.0,6.45,3.23,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,6.45,0.0,0.0,0.0,0.0,6.45,0.0,3.23,0.0,3.23
1380669266081370114,RT @CNNSitRoom: Pfizer has asked the FDA to expand the emergency use authorization of its Covid-19 vaccine for use in people ages 12 to 15.â€¦,27,99.0,86.68,4.97,25.77,27.0,14.81,59.26,33.33,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.41,18.52,3.7,0.0,0.0,0.0,14.81,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,7.41,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.11,0.0,11.11,0.0,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,3.7,0.0,0.0,18.52,3.7,0.0,3.7,0.0,0.0,0.0,3.7,0.0,0.0,0.0,7.41
1380638911312101378," ""It's the email you've been dreading â€” your child may have been exposed to Covid-19 at school. \n\nHow are you to cope with the next two weeks of quarantine and the fear that your child, or another family member, may fall ill? By being prepared, experts say. ",49,57.33,99.0,3.63,1.0,16.33,12.24,83.67,51.02,14.29,8.16,0.0,0.0,8.16,0.0,0.0,6.12,6.12,12.24,18.37,0.0,4.08,0.0,20.41,2.04,0.0,0.0,4.08,2.04,4.08,0.0,4.08,4.08,0.0,0.0,20.41,2.04,0.0,0.0,0.0,6.12,0.0,0.0,0.0,6.12,0.0,2.04,2.04,0.0,2.04,0.0,2.04,0.0,2.04,0.0,0.0,12.24,4.08,0.0,6.12,0.0,2.04,6.12,8.16,6.12,8.16,2.04,2.04,4.08,2.04,2.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53,4.08,6.12,0.0,0.0,2.04,0.0,2.04,4.08,4.08,0.0,4.08
1380583818936090624," ""Don't be misled by good Covid-19 news in some nations. The pandemic is worse than ever elsewhere. | Analysis by @StCollinson and @husca ",23,88.21,19.23,80.16,25.77,7.67,21.74,73.91,43.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,17.39,13.04,4.35,4.35,4.35,13.04,8.7,8.7,0.0,4.35,4.35,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,4.35,4.35,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.35,4.35,0.0,17.39,0.0,17.39,0.0,13.04,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,8.7,0.0,0.0,0.0,0.0,0.0,4.35,4.35,4.35,0.0,13.04
1380577520605614087, 'Pfizer has asked the FDA to expand the emergency use authorization of its Covid-19 vaccine for use in people ages 12 to 15. The vaccine is currently authorized for emergency use by the FDA in people aged 16 and up. ,41,99.0,76.78,25.63,25.77,20.5,17.07,65.85,41.46,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.44,9.76,21.95,4.88,0.0,2.44,0.0,14.63,0.0,0.0,0.0,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,7.32,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,2.44,14.63,0.0,17.07,0.0,9.76,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,4.88,0.0,0.0,0.0,0.0,0.0,2.44,0.0,2.44,0.0,0.0
1380566208257351692," ""Prince Philip's funeral will be held at St George's Chapel at Windsor Castle. The public has been asked to stay away from funeral events because of the Covid-19 pandemic. ",30,98.58,84.14,10.08,25.77,15.0,23.33,70.0,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,20.0,13.33,0.0,3.33,0.0,23.33,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.33,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.33,13.33,3.33,13.33,0.0,0.0,0.0,0.0,0.0,3.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.67,0.0,0.0,0.0,0.0,0.0,3.33,3.33,6.67,0.0,0.0
1380558688138706953," ""A former Trump administration appointee privately boasted last year about influencing CDC's scientific reports about Covid-19 and attacked the agency's guidance while advocating for a herd immunity strategy, according to a House committee. ",34,99.0,50.0,6.2,1.76,34.0,44.12,67.65,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,11.76,0.0,5.88,5.88,0.0,0.0,2.94,2.94,0.0,2.94,0.0,2.94,0.0,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,11.76,0.0,2.94,8.82,0.0,0.0,2.94,0.0,0.0,11.76,0.0,0.0,11.76,11.76,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,2.94,2.94,0.0,0.0,0.0,0.0,2.94,2.94,5.88,0.0,0.0
1380475525513285637," '""It may be familiar mistakes that hinder the United States\' progress: lifting critical measures too early, disregarding experts\' guidance and politicizing public health tools,"" Christina Maxouris writes. | Analysis ",28,58.73,63.97,1.0,1.0,14.0,46.43,67.86,25.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,3.57,0.0,7.14,3.57,3.57,0.0,10.71,10.71,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,10.71,3.57,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,14.29,0.0,3.57,7.14,0.0,3.57,0.0,7.14,3.57,3.57,0.0,0.0,3.57,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,3.57,7.14,3.57,0.0,0.0,0.0,0.0,7.14,10.71,0.0,10.71
1380468064815345665," 'As the US aims to ramp up inoculations to win the race against Covid-19 variants, more than 1 in 4 adults are now fully vaccinated. ",26,99.0,64.99,63.54,89.84,26.0,15.38,61.54,50.0,3.85,3.85,0.0,3.85,0.0,0.0,0.0,0.0,7.69,26.92,3.85,7.69,3.85,0.0,3.85,11.54,11.54,0.0,11.54,3.85,3.85,3.85,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,3.85,3.85,7.69,3.85,0.0,0.0,7.69,0.0,15.38,0.0,11.54,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,3.85,3.85,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0
1380464017999814660, 'Two Venezuelan mayors are in hot water after marking the houses of potential Covid-19 patients with warning signs -- a measure that has been harshly criticized by civil rights NGOs ,30,98.58,50.0,1.0,1.0,30.0,26.67,63.33,36.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.67,16.67,10.0,0.0,0.0,0.0,10.0,6.67,3.33,0.0,6.67,0.0,6.67,0.0,6.67,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,3.33,3.33,0.0,0.0,0.0,3.33,6.67,0.0,3.33,0.0,0.0,3.33,3.33,6.67,3.33,6.67,0.0,3.33,3.33,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.33,0.0,0.0
1380451526691450882," 'More than half of rural residents in the US have received a Covid-19 vaccine or plan to, but one in five still say they will definitely not get vaccinated, according to analysis ",33,89.96,50.0,85.21,80.64,33.0,21.21,81.82,51.52,6.06,6.06,0.0,3.03,0.0,0.0,3.03,0.0,6.06,18.18,6.06,6.06,6.06,3.03,12.12,6.06,6.06,0.0,12.12,3.03,3.03,3.03,0.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,0.0,18.18,3.03,0.0,0.0,3.03,3.03,12.12,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,9.09,3.03,3.03,0.0,3.03,0.0,0.0,9.09,6.06,12.12,3.03,6.06,6.06,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,6.06,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0
1380443612786360320,"All your questions about the AstraZeneca Covid-19 vaccine, answered. https://t.co/r0XkEx1itE",15,93.26,90.87,10.08,25.77,7.5,33.33,46.67,20.0,6.67,6.67,0.0,0.0,6.67,0.0,0.0,0.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,20.0,13.33,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,40.0,13.33,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,13.33
1380431811793276930," ""A Japanese woman whose lungs were severely damaged by Covid-19 has received what doctors say is the world's first lung transplant from living donors to a recovered coronavirus patient. ",30,95.84,90.87,1.0,1.0,30.0,30.0,73.33,36.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,10.0,10.0,10.0,0.0,0.0,0.0,16.67,0.0,0.0,6.67,6.67,0.0,6.67,0.0,6.67,0.0,0.0,0.0,13.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,13.33,6.67,6.67,0.0,0.0,10.0,0.0,6.67,3.33,0.0,0.0,3.33,10.0,0.0,6.67,3.33,0.0,6.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,3.33,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,0.0
1380412402597003266," 'As the US aims to ramp up inoculations to win the race against Covid-19 variants, more than 1 in 4 adults are now fully vaccinated. ",26,99.0,64.99,63.54,89.84,26.0,15.38,61.54,50.0,3.85,3.85,0.0,3.85,0.0,0.0,0.0,0.0,7.69,26.92,3.85,7.69,3.85,0.0,3.85,11.54,11.54,0.0,11.54,3.85,3.85,3.85,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,3.85,3.85,7.69,3.85,0.0,0.0,7.69,0.0,15.38,0.0,11.54,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,3.85,3.85,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0
1380286657497157633," 'About a quarter of adults in the United States â€“ more than 66 million people â€“ are fully vaccinated against Covid-19, according to CDC data.\n\nOver a third of the total US population â€“ more than 112 million people â€“ have received at least one dose. ",48,99.0,73.4,14.24,25.77,48.0,16.67,66.67,35.42,2.08,2.08,0.0,2.08,0.0,0.0,0.0,0.0,8.33,18.75,4.17,4.17,0.0,0.0,4.17,10.42,10.42,0.0,16.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,2.08,6.25,0.0,0.0,0.0,0.0,2.08,0.0,2.08,0.0,0.0,2.08,2.08,0.0,0.0,0.0,0.0,0.0,4.17,0.0,8.33,2.08,6.25,2.08,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92,4.17,2.08,0.0,0.0,0.0,0.0,2.08,8.33,2.08,0.0,4.17
