Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1230027864742846464," ""Yiwu Int'l Trade Market, a world's leading small commodities market in east China's Zhejiang, reopened Tuesday to customers around world after delaying for nearly two weeks. Check out what measures and technologies are adopted to ensure safety. #FightVirus ",39,97.95,60.13,88.5,25.77,13.0,28.21,66.67,30.77,2.56,0.0,0.0,0.0,0.0,0.0,0.0,2.56,2.56,17.95,2.56,5.13,2.56,0.0,2.56,5.13,2.56,2.56,2.56,0.0,5.13,2.56,2.56,0.0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,5.13,0.0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,2.56,5.13,0.0,2.56,0.0,2.56,0.0,28.21,2.56,15.38,10.26,12.82,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,5.13,5.13,0.0,0.0,0.0,0.0,0.0,2.56,7.69,0.0,2.56
1230018382096822272, 'This Egyptian guy chooses to stay in China despite the ongoing #COVID19 epidemic outbreak. Watch his Vlog to have a glimpse of his life in Beijing. ,26,99.0,77.92,5.76,25.77,13.0,34.62,69.23,46.15,11.54,7.69,0.0,0.0,0.0,7.69,0.0,3.85,7.69,23.08,3.85,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,3.85,0.0,11.54,7.69,3.85,0.0,0.0,0.0,0.0,3.85,3.85,3.85,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,11.54,3.85,11.54,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85
1230009658921717760," ""Central China's Hubei has carried out door-to-door visits to look for fever patients as its latest efforts to contain the novel #coronavirus. #FightVirus ",25,99.0,78.82,96.63,1.0,12.5,28.0,84.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,4.0,0.0,4.0,0.0,12.0,8.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,8.0,0.0,32.0,8.0,20.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,8.0
1230009255849103360," 'Argentinean academic warns of prejudices against China, saying China-U.S. cooperation benefits world.\nHe recommends newly-published book -- ""#FakeFear: America and China Relations,"" which helps remove habitual prejudices, false theories on China ",32,95.7,73.4,35.37,1.42,32.0,43.75,65.62,15.62,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,9.38,0.0,0.0,3.12,0.0,6.25,3.12,0.0,3.12,0.0,0.0,15.62,6.25,9.38,0.0,6.25,0.0,9.38,0.0,0.0,0.0,0.0,9.38,3.12,0.0,0.0,3.12,0.0,3.12,3.12,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,15.62,9.38,0.0,0.0,3.12,3.12,0.0,3.12,0.0,12.5,3.12,6.25,3.12,12.5,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.38,9.38,3.12,0.0,0.0,0.0,12.5,6.25,3.12,0.0,6.25
1229996937052442627," '""A friend in need is a friend indeed."" ""China, Cheer up!"" Asian countries, such as Japan, South Korea and Malaysia, express support and aid for China\'s battle against novel #coronavirus. ",31,95.77,74.07,8.87,83.22,10.33,19.35,70.97,38.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,16.13,3.23,6.45,9.68,0.0,9.68,3.23,3.23,0.0,0.0,0.0,9.68,6.45,3.23,0.0,3.23,0.0,9.68,0.0,6.45,0.0,0.0,9.68,0.0,0.0,3.23,0.0,3.23,3.23,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.23,12.9,6.45,0.0,6.45,0.0,0.0,0.0,9.68,0.0,12.9,0.0,12.9,0.0,0.0,6.45,0.0,0.0,0.0,0.0,3.23,0.0,0.0,3.23,0.0,0.0,48.39,6.45,12.9,0.0,0.0,0.0,3.23,0.0,12.9,6.45,0.0,6.45
1229996200604004352," '1 year ago, China unveiled the Greater Bay Area plan. With a string of follow-up measures put in place, cities in bay area have built closer ties &amp; achieved much easier flows of talent, goods and capital. Find out what #GreaterBayArea has achieved: ",44,98.93,50.0,96.4,99.0,14.67,15.91,68.18,29.55,2.27,0.0,0.0,0.0,0.0,0.0,0.0,2.27,4.55,15.91,4.55,0.0,2.27,0.0,13.64,6.82,6.82,2.27,2.27,2.27,6.82,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,6.82,2.27,4.55,0.0,2.27,11.36,2.27,29.55,6.82,18.18,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.55,6.82,2.27,2.27,0.0,0.0,2.27,0.0,2.27,0.0,4.55
1229987929423896576," 'In New Zealand, Leonie Lawson, 89, founder of the Auckland Girls\' Choir, leads girls to sing a song, titled ""Together with You"", for China to fight against #novelcoronavirus outbreak ",29,99.0,95.75,26.55,1.0,29.0,24.14,72.41,34.48,3.45,3.45,0.0,0.0,3.45,0.0,0.0,0.0,6.9,24.14,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0,3.45,0.0,3.45,0.0,3.45,0.0,3.45,0.0,17.24,0.0,0.0,6.9,0.0,6.9,0.0,3.45,0.0,0.0,0.0,3.45,10.34,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,13.79,3.45,6.9,6.9,0.0,0.0,0.0,3.45,0.0,13.79,3.45,6.9,3.45,6.9,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38,0.0,20.69,0.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,6.9
1229983061573427200," ""Living in Heifei, capital of China's Anhui province, Rebecca and her brothers share lives amid epidemic through vlog. Check out their account of strict measures taken to contain virus #FightVirus ",30,99.0,95.2,3.37,25.77,15.0,33.33,70.0,33.33,6.67,6.67,0.0,0.0,0.0,3.33,3.33,0.0,0.0,23.33,0.0,0.0,3.33,0.0,10.0,3.33,0.0,0.0,0.0,0.0,6.67,3.33,3.33,0.0,3.33,0.0,16.67,3.33,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,6.67,0.0,0.0,3.33,0.0,3.33,6.67,0.0,13.33,0.0,13.33,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,6.67,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,3.33
1229967577603903489," ""In a phone call with Boris Johnson, Xi says China has confidence and capacity to achieve this year's targets for economic and social development despite the impact of #COVID19 epidemic ",30,99.0,84.14,3.37,84.54,30.0,33.33,73.33,40.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.67,20.0,3.33,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,3.33,3.33,6.67,0.0,6.67,0.0,3.33,0.0,3.33,0.0,0.0,10.0,3.33,6.67,3.33,6.67,0.0,0.0,6.67,0.0,6.67,0.0,6.67,0.0,10.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,3.33
1229961331228303361, 'Bangladesh donates anti-epidemic medical supplies to express firm support for China in fighting novel #coronavirus ,16,99.0,89.42,1.0,25.77,16.0,56.25,62.5,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,6.25,6.25,0.0,6.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,6.25,0.0,0.0,12.5,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25
1229952403853561857," 'To ensure sufficient food supply is an essential part of China\'s fight against COVID-19. And the system of ""rice bag"" and ""vegetable basket"" has played a big role. #ChinaWay explains. ",32,98.41,73.4,2.67,25.77,10.67,18.75,65.62,34.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,12.5,6.25,0.0,6.25,0.0,12.5,6.25,0.0,0.0,3.12,3.12,6.25,3.12,3.12,0.0,3.12,0.0,9.38,0.0,0.0,0.0,0.0,9.38,3.12,0.0,0.0,0.0,3.12,3.12,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,9.38,3.12,0.0,0.0,3.12,0.0,0.0,3.12,9.38,0.0,3.12,0.0,3.12,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,9.38,0.0,0.0,0.0,0.0,0.0,3.12,12.5,6.25,0.0,6.25
1229951297798856704," 'LIVE: Hundreds of coronavirus patients are taken in at Taikang Tongji Hospital in Wuhan, China. Military medical staff are treating patients at the facility, which was converted from an under-construction orthopedic hospital ",33,99.0,50.0,16.48,25.77,16.5,42.42,69.7,39.39,3.03,0.0,0.0,0.0,0.0,0.0,0.0,3.03,6.06,21.21,9.09,0.0,0.0,0.0,15.15,0.0,0.0,3.03,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,0.0,15.15,0.0,0.0,12.12,0.0,0.0,9.09,3.03,0.0,6.06,9.09,0.0,15.15,0.0,15.15,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,3.03,6.06,3.03,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0
1229950058809851904,"China reports 1,749 new confirmed cases of coronavirus infection, 136 new deaths https://t.co/PSYyFoEZfI https://t.co/9Z3ecMDdfn",24,96.33,50.0,1.79,25.77,24.0,25.0,33.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,4.17,0.0,0.0,0.0,0.0,4.17,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1229921153554112514," 'Salvadoran kids send their love and support to China! Valeria, 13, and Javier, 11, are Salvadoran siblings who love to draw! They are using their imagination to show their support for China during the novel # coronavirus epidemic ",37,82.06,99.0,1.65,99.0,12.33,24.32,72.97,40.54,13.51,10.81,0.0,0.0,0.0,0.0,10.81,2.7,2.7,13.51,5.41,0.0,5.41,0.0,16.22,0.0,0.0,2.7,5.41,0.0,10.81,10.81,0.0,0.0,0.0,0.0,27.03,2.7,0.0,0.0,0.0,5.41,2.7,2.7,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.0,8.11,0.0,2.7,0.0,0.0,8.11,8.11,0.0,0.0,0.0,0.0,0.0,13.51,0.0,5.41,2.7,0.0,2.7,0.0,2.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,21.62,0.0,10.81,0.0,0.0,0.0,5.41,0.0,0.0,2.7,0.0,2.7
1229918820640284674," 'Fuyao Group, one of the largest auto glass manufacturers in the world, has resumed production with caution and confidence in SE China after a holiday prolonged by the outbreak of #COVID-19 ",32,99.0,62.28,18.52,81.93,32.0,28.12,71.88,40.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,21.88,3.12,0.0,3.12,0.0,3.12,6.25,6.25,0.0,6.25,3.12,3.12,3.12,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,6.25,0.0,3.12,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.12,3.12,6.25,3.12,3.12,0.0,3.12,0.0,15.62,0.0,12.5,3.12,9.38,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62,0.0,6.25,0.0,0.0,0.0,0.0,3.12,0.0,3.12,0.0,3.12
1229916211959324672," 'Thank you Panama! ""Stay strong China,"" five-year-old Mateo Valenzuela, who lives in Panama City, wrote above a drawing to show his solidarity with the people of China as they battle the # coronavirus ",34,99.0,96.11,14.7,79.41,17.0,11.76,73.53,38.24,11.76,8.82,0.0,0.0,2.94,2.94,2.94,2.94,8.82,17.65,0.0,0.0,2.94,0.0,11.76,5.88,2.94,2.94,2.94,0.0,8.82,5.88,2.94,0.0,2.94,0.0,14.71,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,2.94,0.0,2.94,0.0,0.0,8.82,0.0,0.0,8.82,0.0,0.0,2.94,8.82,0.0,17.65,2.94,11.76,5.88,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41,0.0,8.82,0.0,0.0,0.0,2.94,5.88,5.88,2.94,0.0,2.94
1229896773038043136,Take a look at the world's highest spokeless Ferris Wheel in China https://t.co/yUHV3dtkoh,17,99.0,72.17,28.81,25.77,17.0,17.65,52.94,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,11.76,0.0,0.0,0.0,0.0,17.65,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,5.88,5.88,0.0,5.88,11.76,0.0,17.65,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,23.53,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,11.76
1229890160038252544,"Apple gradually restores business in China, despite #coronavirus impact on quarterly revenue https://t.co/jqebzfsQaT https://t.co/5mY9oC9nXY",24,99.0,33.83,7.84,25.77,24.0,33.33,33.33,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,4.17,0.0,0.0,8.33,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83
1229877984561000448," ""Chinese community representatives in Los Angeles hold donation and public health lecture to show their support for China's battle against novel #coronavirus ",22,98.34,81.84,2.4,25.77,22.0,40.91,68.18,27.27,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,18.18,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,4.55,4.55,0.0,4.55,0.0,13.64,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,0.0,0.0,4.55,0.0,4.55,0.0,0.0,13.64,9.09,0.0,4.55,0.0,0.0,0.0,4.55,0.0,4.55,0.0,4.55,0.0,4.55,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,4.55
1229799203313876992," 'Data on over 44,000 confirmed cases of #COVID19 have been openly shared by China.\n""They are very important in enabling WHO to provide full evidence-based advice,"" says @WHO chief, encouraging all countries to share data publicly ",39,93.26,98.93,17.46,99.0,39.0,23.08,71.79,35.9,7.69,2.56,0.0,0.0,0.0,0.0,2.56,5.13,0.0,17.95,7.69,2.56,0.0,0.0,15.38,2.56,0.0,5.13,5.13,2.56,10.26,10.26,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,10.26,2.56,5.13,0.0,0.0,2.56,0.0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,17.95,7.69,2.56,7.69,0.0,0.0,5.13,12.82,0.0,12.82,0.0,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.21,2.56,7.69,0.0,0.0,0.0,0.0,2.56,5.13,2.56,0.0,7.69
1229771090114727937," ""Interview: China's tourism market has huge potential for Israel over long term -- minister #coronavirus ",14,97.73,76.25,89.63,25.77,14.0,35.71,71.43,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,7.14,21.43,0.0,0.0,0.0,7.14,7.14,28.57,0.0,21.43,7.14,14.29,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,7.14,0.0,0.0,0.0,14.29,7.14,7.14,0.0,7.14
1229770663386202116,Rumor Buster: Does China show lack of transparency on #coronavirus epidemic? https://t.co/iPtsFfrPik https://t.co/rPeXjTiqi3,21,96.66,68.29,1.0,25.77,10.5,23.81,42.86,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,4.76,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,9.52,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,9.52,0.0,0.0,0.0,42.86,9.52,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,23.81
1229765134601424897," 'A UV bacteria-killing robot is employed in a hospital in Wuhan, China to aid the diagnosis of #coronavirus patients. #FightVirus ",21,99.0,68.29,13.15,1.0,10.5,38.1,61.9,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,19.05,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,9.52,0.0,4.76,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,9.52,0.0,9.52,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,28.57,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,9.52
1229762739733614595,Egyptian expert says China should build partnerships to check Western falsehoods https://t.co/6sVJCLUXvf #FakeFear https://t.co/6sYi9jmO1e,24,93.26,79.76,1.0,25.77,24.0,25.0,33.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,4.17,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,29.17,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83
1229755650353201152," '#BREAKING: China is willing to strengthen practical cooperation with France in the health sector so as to jointly safeguard regional and global public health security, Chinese President Xi Jinping says in a phone conversation with French President Emmanuel Macron ",39,98.64,84.75,8.65,97.19,39.0,38.46,71.79,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,17.95,2.56,2.56,7.69,0.0,5.13,7.69,2.56,0.0,0.0,0.0,7.69,5.13,0.0,0.0,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,5.13,0.0,5.13,0.0,5.13,0.0,0.0,17.95,5.13,0.0,7.69,2.56,2.56,0.0,5.13,0.0,12.82,0.0,12.82,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,0.0,2.56,2.56,0.0,0.0,0.0,0.0,0.0,2.56,0.0,2.56
1229751912951451651," ""#BREAKING: China's measures to prevent and control the #COVID19 epidemic are achieving visible progress as the battle has reached a crucial time, Chinese President Xi Jinping says in a phone conversation with British Prime Minister Boris Johnson ",37,98.79,79.13,1.0,2.3,37.0,48.65,64.86,29.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,10.81,5.41,0.0,5.41,0.0,8.11,2.7,2.7,0.0,0.0,0.0,2.7,0.0,2.7,0.0,2.7,0.0,8.11,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,8.11,2.7,5.41,0.0,2.7,0.0,2.7,0.0,0.0,21.62,2.7,5.41,10.81,2.7,2.7,0.0,8.11,0.0,5.41,0.0,2.7,2.7,5.41,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,16.22,0.0,2.7,2.7,0.0,0.0,0.0,0.0,2.7,2.7,0.0,5.41
1229751181603270658,"A special birthday party for #coronavirus patients at a makeshift hospital in Wuhan, China. #FightVirus https://t.co/j6hRFGoxOI",20,99.0,84.14,15.86,96.76,10.0,40.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1229745331715227648, 'Factbox: China has stepped up efforts to curb the spread of the novel #coronavirus. Here are the latest developments ,19,99.0,50.0,19.27,25.77,9.5,26.32,78.95,47.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,15.79,10.53,5.26,0.0,0.0,10.53,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,5.26,5.26,0.0,5.26,0.0,10.53,0.0,15.79,5.26,5.26,5.26,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26
1229744692050317312, 'China will cut retail oil prices in light of recent price changes in the international market: top economic planner ,19,99.0,50.0,96.09,1.0,19.0,21.05,94.74,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,15.79,5.26,0.0,0.0,0.0,5.26,10.53,10.53,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,5.26,0.0,0.0,0.0,0.0,10.53,31.58,5.26,21.05,5.26,15.79,0.0,0.0,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0
1229725308472872961,Kazaks from different walks of life back China on the fight against COVID-19 in various ways https://t.co/prfRy8v4Zw https://t.co/ocBNYtZt2w,27,99.0,35.54,58.07,1.0,27.0,18.52,51.85,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,18.52,0.0,3.7,0.0,0.0,3.7,7.41,7.41,0.0,3.7,3.7,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,14.81,3.7,11.11,3.7,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,7.41,0.0,0.0,0.0,25.93,7.41,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,14.81
